"662","4","Terry Slade","Team Wales Dant","Vayl 2","Legion of Everblight","Hermanni Raatevaara","0","0","65","Scenario","Extraction"
"663","4","Pete Hillard ","Team Wales Dant","Butcher 3","Khador","Teppo Aro","0","1","66","Caster Kill","Extraction"
"663","4","Teppo Aro","Team Finland Ilmarinen","Nemo 3","Cygnar","Pete Hillard ","1","1","93","Caster Kill","Extraction"
"664","4","Paul Letherby","Team Wales Dant","Mordikaar 1","Skorne","Samu Jarvinen","1","0","61","Caster Kill","Extraction"
"664","4","Samu Jarvinen","Team Finland Ilmarinen","Wurmwood 1 ","Circle Orboros","Paul Letherby","0","3","21","Caster Kill","Extraction"
"665","4","Sam Derbyshire","Team Wales Dant","Barnabas 1","Minions","Teemu Aro","0","3","75","Scenario","Extraction"
"665","4","Teemu Aro","Team Finland Ilmarinen","Vladimir 2","Khador","Sam Derbyshire","1","5","87","Scenario","Extraction"
"666","4","Laszlo Vuray","Team Austria Apfelstrudel","Sturm & Drang 1","Minions","Michiel Smits","0","2","2","Deathclock","Extraction"
"666","4","Michiel Smits","Team Netherlands Vermeer","Doomshaper 2","Trollblood","Laszlo Vuray","1","0","86","Deathclock","Extraction"
"667","4","Daniel Maierl","Team Austria Apfelstrudel","Vyros 2","Retribution of Scyrah","Maarten Koopmans","0","1","21","Caster Kill","Extraction"
"667","4","Maarten Koopmans","Team Netherlands Vermeer","Mordikaar 1","Skorne","Daniel Maierl","1","0","106","Caster Kill","Extraction"
"668","4","Daniel Pawelka","Team Austria Apfelstrudel","Calandra 1","Trollblood","Michael Boom","1","2","97","Caster Kill","Extraction"
"668","4","Michael Boom","Team Netherlands Vermeer","Amon 1","Protectorate of Menoth","Daniel Pawelka","0","2","39","Caster Kill","Extraction"
"669","4","Alexander Grob","Team Austria Apfelstrudel","Darius 1","Cygnar","Marnix Baas ","0","0","28","Caster Kill","Extraction"
"669","4","Marnix Baas ","Team Netherlands Vermeer","Butcher 3","Khador","Alexander Grob","1","1","74","Caster Kill","Extraction"
"670","4","Marc de Ruiter","Team Netherlands Vermeer","Vyros 2","Retribution of Scyrah","Martin Florian","0","3","67","Caster Kill","Extraction"
"670","4","Martin Florian","Team Austria Apfelstrudel","Butcher 3","Khador","Marc de Ruiter","1","5","115","Caster Kill","Extraction"
"671","4","Benjamin","Team Denmark Jotunheim","Ossyan 1","Retribution of Scyrah","Rafal Anusiak","0","0","5","Caster Kill","Extraction"
"671","4","Rafal Anusiak","Team Poland Marmots","Ossrum 1","Mercenaries","Benjamin","1","1","54","Caster Kill","Extraction"
"672","4","Mateusz Szulc","Team Poland Marmots","Magnus 2","Mercenaries","Simon","1","0","70","Caster Kill","Extraction"
"672","4","Simon","Team Denmark Jotunheim","Severius 2","Protectorate of Menoth","Mateusz Szulc","0","0","19","Caster Kill","Extraction"
"673","4","Jaromir Skirmuntt","Team Poland Marmots","Ossyan 1 ","Retribution of Scyrah","Soren","1","5","94","Scenario","Extraction"
"673","4","Soren","Team Denmark Jotunheim","Stryker 2","Cygnar","Jaromir Skirmuntt","0","4","41","Scenario","Extraction"
"674","4","Mikkel","Team Denmark Jotunheim","Karchev 1","Khador","Wiktor Harezlak","1","0","70","Deathclock","Extraction"
"674","4","Wiktor Harezlak","Team Poland Marmots","Skarre 1","Cryx","Mikkel","0","2","70","Deathclock","Extraction"
"675","4","Adam Szugajew","Team Poland Marmots","Irusk 2","Khador","jan","1","1","69","Caster Kill","Extraction"
"675","4","jan","Team Denmark Jotunheim","Goreshade 1","Cryx","Adam Szugajew","0","0","23","Caster Kill","Extraction"
"676","4","Brian Marino","Team USA Blue","Vayl 2","Legion of Everblight","Mateusz Dziewanowski","1","0","92","Unspecified","Extraction"
"676","4","Mateusz Dziewanowski","Team Poland Storks","Helynna 1 ","Retribution of Scyrah","Brian Marino","0","0","32","Unspecified","Extraction"
"677","4","Andrzej Reszelski","Team Poland Storks","Severius 2","Protectorate of Menoth","Jay Larsen","0","0","37","Caster Kill","Extraction"
"677","4","Jay Larsen","Team USA Blue","Madrak 2","Trollblood","Andrzej Reszelski","1","1","79","Caster Kill","Extraction"
"678","4","Dan Yount","Team USA Blue","Tanith 1","Circle Orboros","Piotr Gotowiec","1","5","103","Scenario","Extraction"
"678","4","Piotr Gotowiec","Team Poland Storks","Irusk 2","Khador","Dan Yount","0","0","21","Scenario","Extraction"
"679","4","Adam Szymanski","Team Poland Storks","Stryker 2","Cygnar","Julien Lesage","1","0","74","Caster Kill","Extraction"
"679","4","Julien Lesage","Team USA Blue","Doomshaper 3","Trollblood","Adam Szymanski","0","0","26","Caster Kill","Extraction"
"680","4","Jeremy Lee","Team USA Blue","Kaya 2","Circle Orboros","Karol Sosnowski","0","2","66","Caster Kill","Extraction"
"680","4","Karol Sosnowski","Team Poland Storks","Baldur 2","Circle Orboros","Jeremy Lee","1","0","98","Caster Kill","Extraction"
"681","5","Iiro Järvenpää","Team Finland Ilmarinen","Zaal 1","Skorne","Vincent van der Bijl","0","0","59","Scenario","Take and Hold"
"681","5","Vincent van der Bijl","Team Netherlands Rembrandt","Asphyxious 3 ","Cryx","Iiro Järvenpää","1","5","96","Scenario","Take and Hold"
"682","5","Teppo Aro","Team Finland Ilmarinen","Nemo 3","Cygnar","William Bekkema","0","0","53","Caster Kill","Take and Hold"
"682","5","William Bekkema","Team Netherlands Rembrandt","Lucant 1","Convergence of Cyriss","Teppo Aro","1","0","94","Caster Kill","Take and Hold"
"683","5","Dave den Ouden","Team Netherlands Rembrandt","Calandra 1","Trollblood","Hermanni Raatevaara","0","0","30","Caster Kill","Take and Hold"
"683","5","Hermanni Raatevaara","Team Finland Ilmarinen","Irusk 2 ","Khador","Dave den Ouden","1","0","75","Caster Kill","Take and Hold"
"684","5","Teemu Aro","Team Finland Ilmarinen","Vladimir 2","Khador","Tom Starren","1","5","62","Scenario","Take and Hold"
"684","5","Tom Starren","Team Netherlands Rembrandt","Karchev 1","Khador","Teemu Aro","0","2","49","Scenario","Take and Hold"
"685","5","Anjo Brand","Team Netherlands Rembrandt","Vyros 1","Retribution of Scyrah","Samu Jarvinen","0","1","42","Caster Kill","Take and Hold"
"685","5","Samu Jarvinen","Team Finland Ilmarinen","Baldur 2","Circle Orboros","Anjo Brand","1","2","123","Caster Kill","Take and Hold"
"686","5","Casper Jellema","Team Netherlands Van Gogh","Wurmwood 1","Circle Orboros","Francesco Recchiuti","1","0","48","Caster Kill","Take and Hold"
"686","5","Francesco Recchiuti","Team Italy Leonardo","Deneghra 1","Cryx","Casper Jellema","0","1","0","Caster Kill","Take and Hold"
"687","5","Diego Moruzzo","Team Italy Leonardo","High Reclaimer 1 ","Protectorate of Menoth","Paul de Geus","0","0","48","Caster Kill","Take and Hold"
"687","5","Paul de Geus","Team Netherlands Van Gogh","Lylyth 3","Legion of Everblight","Diego Moruzzo","1","0","47","Caster Kill","Take and Hold"
"688","5","Andrea Cesana","Team Italy Leonardo","Irusk 2","Khador","Frederik Punt","1","2","44","Deathclock","Take and Hold"
"688","5","Frederik Punt","Team Netherlands Van Gogh","Rask 1","Minions","Andrea Cesana","0","3","62","Deathclock","Take and Hold"
"689","5","Georg Buscha","Team Netherlands Van Gogh","Helynna 1","Retribution of Scyrah","Vincenzo Rotondo","0","0","22","Caster Kill","Take and Hold"
"689","5","Vincenzo Rotondo","Team Italy Leonardo","Caine 2","Cygnar","Georg Buscha","1","0","52","Caster Kill","Take and Hold"
"690","5","Davide Insinna","Team Italy Leonardo","Madrak 2","Trollblood","Sietse Sommeling","1","4","112","Deathclock","Take and Hold"
"690","5","Sietse Sommeling","Team Netherlands Van Gogh","Vyros 2","Retribution of Scyrah","Davide Insinna","0","4","71","Deathclock","Take and Hold"
"691","5","Andy Beattie","Team Northern Ireland","Wurmwood 1","Circle Orboros","john helzer","0","1","21","Deathclock","Take and Hold"
"691","5","john helzer","Team UAE","Madrak 2 ","Trollblood","Andy Beattie","1","0","63","Deathclock","Take and Hold"
"692","5","Ian Alderdice","Team Northern Ireland","Arkadius 1","Minions","Mike Dunlop","1","0","57","Caster Kill","Take and Hold"
"692","5","Mike Dunlop","Team UAE","Vladimir 3","Khador","Ian Alderdice","0","0","15","Caster Kill","Take and Hold"
"693","5","Adam Fox","Team Northern Ireland","Xerxis 1","Skorne","Olivier Gheysen ","0","0","0","Caster Kill","Take and Hold"
"693","5","Olivier Gheysen ","Team UAE","Wurmwood 1","Circle Orboros","Adam Fox","1","0","63","Caster Kill","Take and Hold"
"694","5","Gerard O'Brien","Team Northern Ireland","Goreshade 1","Cryx","nathan bosa","0","2","42","Caster Kill","Take and Hold"
"694","5","nathan bosa","Team UAE","Venethrax 1","Cryx","Gerard O'Brien","1","1","86","Caster Kill","Take and Hold"
"695","5","Enrique Sanchez","Team UAE","Caine 1 ","Cygnar","Jonathon Graham","1","0","92","Caster Kill","Take and Hold"
"695","5","Jonathon Graham","Team Northern Ireland","High Reclaimer 1","Protectorate of Menoth","Enrique Sanchez","0","0","0","Caster Kill","Take and Hold"
"696","5"," Moritz Schwank","Team Switzerland Cheese","Butcher 1","Khador","Asbjorn Willarsrud","0","0","5","Caster Kill","Take and Hold"
"696","5","Asbjorn Willarsrud","Team Norway Blue","Wurmwood 1","Circle Orboros"," Moritz Schwank","1","0","52","Caster Kill","Take and Hold"
"697","5","Endre Fodstad","Team Norway Blue","Lucant 1","Convergence of Cyriss","Lorenz Gredig","1","0","92","Caster Kill","Take and Hold"
"697","5","Lorenz Gredig","Team Switzerland Cheese","Skarre 2","Cryx","Endre Fodstad","0","4","41","Caster Kill","Take and Hold"
"698","5","Henrik Ekholm","Team Switzerland Cheese","Rasheth 1","Skorne","Leif Henning Bohli","1","0","72","Caster Kill","Take and Hold"
"698","5","Leif Henning Bohli","Team Norway Blue","Butcher 3","Khador","Henrik Ekholm","0","1","51","Caster Kill","Take and Hold"
"699","5","Mats Aubell","Team Norway Blue","Madrak 2","Trollblood","Pascal Chruttli","1","4","92","Deathclock","Take and Hold"
"699","5","Pascal Chruttli","Team Switzerland Cheese","Carver 1","Minions","Mats Aubell","0","3","44","Deathclock","Take and Hold"
"700","5","Dominik Beyeler","Team Switzerland Cheese","Kromac 2","Circle Orboros","Martin Andre Rohme","1","0","105","Caster Kill","Take and Hold"
"700","5","Martin Andre Rohme","Team Norway Blue","Absylonia 2","Legion of Everblight","Dominik Beyeler","0","0","0","Caster Kill","Take and Hold"
"706","5","Antti Jussila","Team Finland Joukahainen","Magnus 2","Mercenaries","Eoin Brennan","0","3","85","Caster Kill","Take and Hold"
"706","5","Eoin Brennan","Team Ireland Ceol","Baldur 2","Circle Orboros","Antti Jussila","1","3","109","Caster Kill","Take and Hold"
"707","5","Jarkko Vahamaa","Team Finland Joukahainen","Kromac 2","Circle Orboros","Pete Croft","1","0","95","Caster Kill","Take and Hold"
"707","5","Pete Croft","Team Ireland Ceol","Absylonia 2","Legion of Everblight","Jarkko Vahamaa","0","0","0","Caster Kill","Take and Hold"
"708","5","Pat Dunford","Team Ireland Ceol","Haley 2","Cygnar","Tuomas Toimela","1","2","96","Caster Kill","Take and Hold"
"708","5","Tuomas Toimela","Team Finland Joukahainen","Xerxis 1","Skorne","Pat Dunford","0","0","18","Caster Kill","Take and Hold"
"709","5","Conor Burnell","Team Ireland Ceol","Doomshaper 2","Trollblood","Joonas Heinonen","0","0","69","Scenario","Take and Hold"
"709","5","Joonas Heinonen","Team Finland Joukahainen","Axis 1 ","Convergence of Cyriss","Conor Burnell","1","5","101","Scenario","Take and Hold"
"710","5","Jani Kautto","Team Finland Joukahainen","Thyra 1","Protectorate of Menoth","Mark Hayes","1","3","8","Caster Kill","Take and Hold"
"710","5","Mark Hayes","Team Ireland Ceol","Issyria 1","Retribution of Scyrah","Jani Kautto","0","0","76","Caster Kill","Take and Hold"
"711","5","Bruno Settimelli","Team Portugal Primal","Madrak 2","Trollblood","Mikkel","0","0","0","Caster Kill","Take and Hold"
"711","5","Mikkel","Team Denmark Jotunheim","Vladimir 2","Khador","Bruno Settimelli","1","0","50","Caster Kill","Take and Hold"
"712","5","Alberto Santos","Team Portugal Primal","Sorscha 1","Khador","jan","1","5","80","Scenario","Take and Hold"
"712","5","jan","Team Denmark Jotunheim","Scaverous 1","Cryx","Alberto Santos","0","0","66","Scenario","Take and Hold"
"713","5","Luis Leite","Team Portugal Primal","Severius 2","Protectorate of Menoth","Soren","1","5","91","Scenario","Take and Hold"
"713","5","Soren","Team Denmark Jotunheim","Stryker 2","Cygnar","Luis Leite","0","3","113","Scenario","Take and Hold"
"714","5","Joao Isidro","Team Portugal Primal","Baldur 1","Circle Orboros","Simon","1","2","104","Caster Kill","Take and Hold"
"714","5","Simon","Team Denmark Jotunheim","Malekus 1","Protectorate of Menoth","Joao Isidro","0","0","28","Caster Kill","Take and Hold"
"715","5","Andre Valentim","Team Portugal Primal","Issyria 1","Retribution of Scyrah","Benjamin","1","5","88","Scenario","Take and Hold"
"715","5","Benjamin","Team Denmark Jotunheim","Ossyan 1","Retribution of Scyrah","Andre Valentim","0","0","41","Scenario","Take and Hold"
"716","5","Chris Murdoch ","Team England Knights","MacBain 1","Mercenaries","Michael Dick","0","4","88","Deathclock","Take and Hold"
"716","5","Michael Dick","Team Scotland Irn","Wurmwood 1","Circle Orboros","Chris Murdoch ","1","0","65","Deathclock","Take and Hold"
"717","5","Alasdair Johnstone","Team Scotland Irn","Haley 2","Cygnar","Andy McBirnie","1","0","67","Caster Kill","Take and Hold"
"717","5","Andy McBirnie","Team England Knights","Witch coven 1","Cryx","Alasdair Johnstone","0","0","20","Caster Kill","Take and Hold"
"718","5","Andrew Kenny","Team England Knights","Madrak 2","Trollblood","Fraser McFetridge","0","0","75","Caster Kill","Take and Hold"
"718","5","Fraser McFetridge","Team Scotland Irn","Rask 1","Minions","Andrew Kenny","1","3","87","Caster Kill","Take and Hold"
"719","5","Andy Garrard","Team England Knights","Grissel 2","Trollblood","Bryce Johnston","1","0","89","Caster Kill","Take and Hold"
"719","5","Bryce Johnston","Team Scotland Irn","Amon 1","Protectorate of Menoth","Andy Garrard","0","1","0","Caster Kill","Take and Hold"
"720","5","Jamie Cooke-Rogers","Team England Knights","Kallus 1","Legion of Everblight","William Cruickshanks","1","5","58","Scenario","Take and Hold"
"720","5","William Cruickshanks","Team Scotland Irn","Directrix 1","Convergence of Cyriss","Jamie Cooke-Rogers","0","0","35","Scenario","Take and Hold"
"726","5","Matthieu Vega Mouskapet","Team France Asterix","Scaverous 1","Cryx","Russell Harman","0","3","77","Deathclock","Take and Hold"
"726","5","Russell Harman","Team Australia Wallaby","Deneghra 1","Cryx","Matthieu Vega Mouskapet","1","1","37","Deathclock","Take and Hold"
"727","5","Rohan Mowle","Team Australia Wallaby","Reznik 1","Protectorate of Menoth","Victor Pons Tec","0","0","47","Deathclock","Take and Hold"
"727","5","Victor Pons Tec","Team France Asterix","Madrak 2","Trollblood","Rohan Mowle","1","4","117","Deathclock","Take and Hold"
"728","5","Dimitri Sarbanis","Team Australia Wallaby","Harbinger 1","Protectorate of Menoth","Julien Dupoirieux Gamin","1","0","94","Deathclock","Take and Hold"
"728","5","Julien Dupoirieux Gamin","Team France Asterix","Tanith 1","Circle Orboros","Dimitri Sarbanis","0","2","49","Deathclock","Take and Hold"
"729","5","Antoine Granet Tza","Team France Asterix","Wurmwood 1","Circle Orboros","Liam Gallagher","0","0","59","Caster Kill","Take and Hold"
"729","5","Liam Gallagher","Team Australia Wallaby","Carver 1","Minions","Antoine Granet Tza","1","0","73","Caster Kill","Take and Hold"
"730","5","Henry Wagner","Team Australia Wallaby","Thagrosh 1","Legion of Everblight","Pierre Arnauld de Seze Connetable","0","1","89","Scenario","Take and Hold"
"730","5","Pierre Arnauld de Seze Connetable","Team France Asterix","vHarkevich 1 ","Khador","Henry Wagner","1","5","103","Scenario","Take and Hold"
"731","5","Josep Raúl López","Team Spain Rogue","Haley 2","Cygnar","Orestis Argiropoulos","0","0","19","Caster Kill","Take and Hold"
"731","5","Orestis Argiropoulos","Team Greece Prime","Agathia 1","Cryx","Josep Raúl López","1","0","48","Caster Kill","Take and Hold"
"732","5","Jorge Cerdá","Team Spain Rogue","Madrak 2","Trollblood","Panagiotis Demiris","0","0","56","Scenario","Take and Hold"
"732","5","Panagiotis Demiris","Team Greece Prime","Naaresh 1","Skorne","Jorge Cerdá","1","5","89","Scenario","Take and Hold"
"733","5","George Banavos","Team Greece Prime","Rasheth 1","Skorne","Marc Heredia","1","5","37","Scenario","Take and Hold"
"733","5","Marc Heredia","Team Spain Rogue","Severius 2","Protectorate of Menoth","George Banavos","0","0","36","Scenario","Take and Hold"
"734","5","Adrian Ramos","Team Spain Rogue","Lucant 1","Convergence of Cyriss","Dimitris Kasdiovasilis","0","0","40","Scenario","Take and Hold"
"734","5","Dimitris Kasdiovasilis","Team Greece Prime","Ragnor 1","Trollblood","Adrian Ramos","1","5","101","Scenario","Take and Hold"
"735","5","Manuel Tulla","Team Spain Rogue","Wurmwood 1","Circle Orboros","Nikos Kerazoglou","1","1","73","Caster Kill","Take and Hold"
"735","5","Nikos Kerazoglou","Team Greece Prime","Butcher 3","Khador","Manuel Tulla","0","0","27","Caster Kill","Take and Hold"
"736","5","Bogdan Novikov","Team Russia Bears","Baldur 2","Circle Orboros","Jeff Galea","1","2","82","Deathclock","Take and Hold"
